"","timestamp","id.x","lat","long","start_vec","stop_vec","Possible_Location"
"31",2014-01-08 12:14:01,"12",36.048021,24.879571,1,0,NA
"32",2014-01-10 14:04:26,"24",36.048021,24.879571,0,1,NA
"33",2014-01-10 11:56:01,"26",36.048021,24.879571,1,0,NA
"34",2014-01-10 14:16:17,"14",36.048021,24.879571,0,1,NA
"35",2014-01-13 14:17:42,"30",36.048021,24.879571,0,1,NA
"36",2014-01-14 13:45:17,"21",36.048021,24.879571,0,1,NA
"37",2014-01-06 07:59:09,"27",36.048021,24.879572,0,1,NA
"38",2014-01-06 08:00:11,"19",36.048021,24.879572,0,1,NA
"39",2014-01-06 13:51:23,"5",36.048021,24.879572,0,1,NA
"40",2014-01-07 12:18:01,"9",36.048021,24.879572,1,0,NA
"41",2014-01-07 17:19:01,"33",36.048021,24.879572,1,0,NA
"42",2014-01-07 17:31:01,"2",36.048021,24.879572,1,0,NA
"43",2014-01-08 08:07:09,"1",36.048021,24.879572,0,1,NA
"44",2014-01-10 12:10:01,"15",36.048021,24.879572,1,0,NA
"45",2014-01-10 13:36:01,"33",36.048021,24.879572,1,1,NA
"46",2014-01-10 17:52:01,"24",36.048021,24.879572,1,0,NA
"47",2014-01-13 12:11:01,"12",36.048021,24.879572,1,0,NA
"48",2014-01-14 12:28:17,"106",36.048021,24.879572,1,0,NA
"49",2014-01-15 08:07:33,"6",36.048021,24.879572,0,1,NA
"50",2014-01-17 08:07:09,"14",36.048021,24.879572,0,1,NA
"51",2014-01-13 18:04:01,"4",36.048021,24.879573,1,0,NA
"52",2014-01-14 15:49:06,"104",36.048021,24.879573,1,1,NA
"53",2014-01-16 07:47:12,"23",36.048021,24.879573,0,1,NA
"54",2014-01-07 17:26:01,"15",36.048021,24.879574,1,0,NA
"55",2014-01-08 13:51:17,"2",36.048021,24.879574,0,1,NA
"56",2014-01-09 12:09:01,"1",36.048021,24.879574,1,0,NA
"57",2014-01-10 17:34:01,"1",36.048021,24.879574,1,0,NA
"58",2014-01-15 17:33:01,"12",36.048021,24.879574,1,0,NA
"59",2014-01-16 07:54:37,"101",36.048021,24.879574,1,0,NA
"60",2014-01-16 13:43:16,"35",36.048021,24.879574,0,1,NA
"61",2014-01-10 07:59:09,"12",36.048021,24.879575,0,1,NA
"62",2014-01-07 08:23:11,"9",36.048021,24.879576,0,1,NA
"63",2014-01-09 08:46:00,"105",36.048021,24.879576,1,0,NA
"64",2014-01-14 13:29:27,"6",36.048021,24.879576,0,1,NA
"65",2014-01-15 12:23:01,"8",36.048021,24.879576,1,0,NA
"66",2014-01-17 13:31:42,"23",36.048021,24.879576,0,1,NA
"67",2014-01-06 13:48:17,"16",36.048021,24.879577,0,1,NA
"68",2014-01-07 17:40:01,"14",36.048021,24.879577,1,0,NA
"69",2014-01-07 07:04:56,"35",36.048022,24.879565,0,1,NA
"70",2014-01-16 13:52:42,"13",36.048022,24.879565,0,1,NA
"71",2014-01-07 13:50:17,"33",36.048022,24.879566,0,1,NA
"72",2014-01-09 07:06:41,"35",36.048022,24.879566,0,1,NA
"73",2014-01-09 17:47:01,"7",36.048022,24.879566,1,0,NA
"74",2014-01-13 13:58:47,"29",36.048022,24.879566,0,1,NA
"75",2014-01-14 07:40:12,"34",36.048022,24.879566,0,1,NA
"76",2014-01-17 12:05:01,"8",36.048022,24.879566,1,0,NA
"77",2014-01-15 17:26:01,"25",36.048022,24.879566,1,0,NA
"78",2014-01-15 17:58:01,"35",36.048022,24.879566,1,0,NA
"79",2014-01-09 13:18:58,"6",36.048022,24.879567,1,1,NA
"80",2014-01-09 13:39:26,"19",36.048022,24.879567,0,1,NA
"81",2014-01-13 07:59:11,"3",36.048022,24.879567,0,1,NA
"82",2014-01-16 13:24:47,"104",36.048022,24.879567,1,0,NA
"83",2014-01-17 13:42:27,"20",36.048022,24.879567,0,1,NA
"84",2014-01-08 11:17:01,"15",36.048022,24.879568,1,0,NA
"85",2014-01-08 14:01:26,"20",36.048022,24.879568,0,1,NA
"86",2014-01-08 18:05:01,"4",36.048022,24.879568,1,0,NA
"87",2014-01-09 17:16:01,"5",36.048022,24.879568,1,0,NA
"88",2014-01-10 12:23:01,"3",36.048022,24.879568,1,0,NA
"89",2014-01-10 14:02:42,"11",36.048022,24.879568,0,1,NA
"90",2014-01-10 14:16:23,"12",36.048022,24.879568,0,1,NA
"91",2014-01-13 12:42:02,"29",36.048022,24.879568,1,0,NA
"92",2014-01-14 10:34:16,"104",36.048022,24.879568,1,0,NA
"93",2014-01-15 13:53:27,"7",36.048022,24.879568,0,1,NA
"94",2014-01-06 12:17:01,"2",36.048022,24.879569,1,0,NA
"95",2014-01-06 18:16:01,"35",36.048022,24.879569,1,0,NA
"96",2014-01-14 07:54:12,"23",36.048022,24.879569,0,1,NA
"97",2014-01-14 12:05:01,"14",36.048022,24.879569,1,0,NA
"98",2014-01-15 17:30:01,"9",36.048022,24.879569,1,0,NA
"99",2014-01-17 07:48:09,"18",36.048022,24.879569,0,1,NA
"100",2014-01-06 17:33:01,"8",36.048022,24.87957,1,0,NA
"101",2014-01-06 22:15:02,"1",36.048022,24.87957,0,1,NA
"102",2014-01-08 07:55:09,"18",36.048022,24.87957,0,1,NA
"103",2014-01-15 11:53:21,"107",36.048022,24.87957,0,1,NA
"104",2014-01-16 12:32:01,"18",36.048022,24.87957,1,0,NA
"105",2014-01-16 13:52:05,"25",36.048022,24.87957,0,1,NA
"106",2014-01-17 17:41:01,"33",36.048022,24.87957,1,0,NA
"107",2014-01-06 08:06:09,"8",36.048022,24.879571,0,1,NA
"108",2014-01-07 08:14:33,"3",36.048022,24.879571,0,1,NA
"109",2014-01-07 11:56:01,"16",36.048022,24.879571,1,0,NA
"110",2014-01-07 12:35:01,"35",36.048022,24.879571,1,0,NA
"111",2014-01-07 17:40:01,"26",36.048022,24.879571,1,0,NA
"112",2014-01-08 07:19:19,"4",36.048022,24.879571,0,1,NA
"113",2014-01-08 13:44:42,"17",36.048022,24.879571,0,1,NA
"114",2014-01-08 17:18:01,"18",36.048022,24.879571,1,0,NA
"115",2014-01-09 13:53:17,"1",36.048022,24.879571,0,1,NA
"116",2014-01-10 07:49:31,"32",36.048022,24.879571,0,1,NA
"117",2014-01-13 08:16:12,"22",36.048022,24.879571,0,1,NA
"118",2014-01-13 12:17:01,"21",36.048022,24.879571,1,0,NA
"119",2014-01-14 17:11:01,"27",36.048022,24.879571,1,0,NA
"120",2014-01-14 17:33:01,"21",36.048022,24.879571,1,0,NA
"121",2014-01-15 12:41:50,"29",36.048022,24.879571,1,0,NA
"122",2014-01-16 12:40:01,"35",36.048022,24.879571,1,0,NA
"123",2014-01-16 17:25:01,"30",36.048022,24.879571,1,0,NA
"124",2014-01-16 18:01:01,"32",36.048022,24.879571,1,0,NA
"125",2014-01-17 08:29:12,"13",36.048022,24.879571,0,1,NA
"126",2014-01-08 12:13:01,"3",36.048022,24.879572,1,0,NA
"127",2014-01-08 17:22:01,"21",36.048022,24.879572,1,0,NA
"128",2014-01-08 17:32:01,"34",36.048022,24.879572,1,0,NA
"129",2014-01-10 08:11:11,"19",36.048022,24.879572,0,1,NA
"130",2014-01-10 17:30:01,"27",36.048022,24.879572,1,0,NA
"131",2014-01-13 07:33:19,"10",36.048022,24.879572,0,1,NA
"132",2014-01-13 07:55:09,"26",36.048022,24.879572,0,1,NA
"133",2014-01-17 11:15:01,"33",36.048022,24.879572,1,0,NA
"134",2014-01-06 08:07:11,"3",36.048022,24.879573,0,1,NA
"135",2014-01-06 13:56:16,"8",36.048022,24.879573,0,1,NA
"136",2014-01-07 12:09:01,"7",36.048022,24.879573,1,0,NA
"137",2014-01-08 13:59:16,"13",36.048022,24.879573,0,1,NA
"138",2014-01-09 11:30:01,"13",36.048022,24.879573,1,0,NA
"139",2014-01-13 17:37:01,"20",36.048022,24.879573,1,0,NA
"140",2014-01-14 17:21:01,"25",36.048022,24.879573,1,0,NA
"141",2014-01-14 18:01:01,"35",36.048022,24.879573,1,0,NA
"142",2014-01-15 15:51:19,"105",36.048022,24.879573,1,0,NA
"143",2014-01-06 12:24:01,"24",36.048022,24.879574,1,0,NA
"144",2014-01-06 13:28:05,"33",36.048022,24.879574,0,1,NA
"145",2014-01-09 08:07:09,"18",36.048022,24.879574,0,1,NA
"146",2014-01-09 17:19:01,"2",36.048022,24.879574,1,0,NA
"147",2014-01-10 08:07:12,"34",36.048022,24.879574,0,1,NA
"148",2014-01-10 12:20:01,"9",36.048022,24.879574,1,0,NA
"149",2014-01-13 11:57:01,"23",36.048022,24.879574,1,0,NA
"150",2014-01-15 14:08:35,"29",36.048022,24.879574,0,1,NA
"151",2014-01-16 07:50:31,"32",36.048022,24.879574,0,1,NA
"152",2014-01-16 17:34:01,"6",36.048022,24.879574,1,0,NA
"153",2014-01-06 08:01:39,"29",36.048022,24.879575,0,1,NA
"154",2014-01-08 07:38:19,"10",36.048022,24.879575,0,1,NA
"155",2014-01-09 12:20:01,"18",36.048022,24.879575,1,0,NA
"156",2014-01-09 17:19:01,"34",36.048022,24.879575,1,0,NA
"157",2014-01-10 07:59:09,"26",36.048022,24.879575,0,1,NA
"158",2014-01-10 11:21:01,"13",36.048022,24.879575,1,0,NA
"159",2014-01-14 17:29:01,"3",36.048022,24.879575,1,0,NA
"160",2014-01-16 08:09:12,"33",36.048022,24.879575,0,1,NA
"161",2014-01-16 12:20:01,"27",36.048022,24.879575,1,0,NA
"162",2014-01-17 07:40:09,"26",36.048022,24.879575,0,1,NA
"163",2014-01-17 13:46:24,"29",36.048022,24.879575,0,1,NA
"164",2014-01-06 07:28:19,"4",36.048022,24.879576,0,1,NA
"165",2014-01-08 17:22:01,"7",36.048022,24.879576,1,0,NA
"166",2014-01-09 17:31:01,"8",36.048022,24.879576,1,0,NA
"167",2014-01-10 08:06:31,"5",36.048022,24.879576,0,1,NA
"168",2014-01-10 13:55:01,"34",36.048022,24.879576,1,0,NA
"169",2014-01-13 07:51:12,"20",36.048022,24.879576,0,1,NA
"170",2014-01-13 08:12:11,"14",36.048022,24.879576,0,1,NA
"171",2014-01-14 12:25:01,"13",36.048022,24.879576,1,0,NA
"172",2014-01-15 12:12:01,"22",36.048022,24.879576,1,0,NA
"173",2014-01-07 17:44:01,"3",36.048022,24.879577,1,0,NA
"174",2014-01-08 17:32:01,"17",36.048022,24.879577,1,0,NA
"175",2014-01-10 08:18:12,"13",36.048022,24.879577,0,1,NA
"176",2014-01-10 17:12:01,"5",36.048022,24.879577,1,0,NA
"177",2014-01-14 13:39:23,"34",36.048022,24.879577,0,1,NA
"178",2014-01-15 08:11:12,"23",36.048022,24.879577,0,1,NA
"179",2014-01-15 13:39:42,"34",36.048022,24.879577,0,1,NA
"180",2014-01-15 17:30:01,"21",36.048022,24.879577,1,0,NA
"181",2014-01-06 11:56:01,"19",36.048023,24.879565,1,0,NA
"182",2014-01-07 17:29:01,"13",36.048023,24.879565,1,0,NA
"183",2014-01-08 12:18:01,"35",36.048023,24.879565,1,0,NA
"184",2014-01-09 08:18:31,"15",36.048023,24.879565,0,1,NA
"185",2014-01-09 12:25:01,"17",36.048023,24.879565,1,0,NA
"186",2014-01-10 13:42:05,"15",36.048023,24.879565,0,1,NA
"187",2014-01-10 17:14:01,"17",36.048023,24.879565,1,0,NA
"188",2014-01-15 08:07:12,"34",36.048023,24.879565,0,1,NA
"189",2014-01-16 11:51:01,"19",36.048023,24.879565,1,0,NA
"190",2014-01-16 13:37:26,"19",36.048023,24.879565,0,1,NA
"191",2014-01-06 17:43:01,"21",36.048023,24.879566,1,0,NA
"192",2014-01-07 13:45:23,"23",36.048023,24.879566,0,1,NA
"193",2014-01-08 13:32:17,"35",36.048023,24.879566,0,1,NA
"194",2014-01-09 07:49:33,"6",36.048023,24.879566,0,1,NA
"195",2014-01-09 13:01:51,"104",36.048023,24.879566,1,0,NA
"196",2014-01-09 17:46:01,"18",36.048023,24.879566,1,0,NA
"197",2014-01-10 13:49:42,"17",36.048023,24.879566,0,1,NA
"198",2014-01-10 17:49:01,"14",36.048023,24.879566,1,0,NA
"199",2014-01-16 14:02:27,"16",36.048023,24.879566,0,1,NA
"200",2014-01-16 17:19:01,"9",36.048023,24.879566,1,0,NA
"201",2014-01-16 17:20:01,"2",36.048023,24.879566,1,0,NA
"202",2014-01-06 13:31:26,"23",36.048023,24.879567,0,1,NA
"203",2014-01-06 17:39:01,"25",36.048023,24.879567,1,0,NA
"204",2014-01-08 14:01:27,"3",36.048023,24.879567,0,1,NA
"205",2014-01-13 13:43:17,"11",36.048023,24.879567,0,1,NA
"206",2014-01-07 07:52:12,"20",36.048023,24.879568,0,1,NA
"207",2014-01-07 13:42:05,"19",36.048023,24.879568,0,1,NA
"208",2014-01-07 13:50:16,"21",36.048023,24.879568,0,1,NA
"209",2014-01-10 14:11:05,"18",36.048023,24.879568,0,1,NA
"210",2014-01-13 13:27:14,"24",36.048023,24.879568,0,1,NA
"211",2014-01-17 11:20:01,"7",36.048023,24.879568,1,0,NA
"212",2014-01-08 12:26:01,"11",36.048023,24.879569,1,0,NA
"213",2014-01-08 17:25:38,"29",36.048023,24.879569,1,0,NA
"214",2014-01-08 17:47:01,"32",36.048023,24.879569,1,0,NA
"215",2014-01-10 12:22:01,"12",36.048023,24.879569,1,0,NA
"216",2014-01-13 17:11:01,"15",36.048023,24.879569,1,0,NA
"217",2014-01-14 12:12:01,"6",36.048023,24.879569,1,0,NA
"218",2014-01-14 12:37:01,"35",36.048023,24.879569,1,0,NA
"219",2014-01-14 16:17:16,"20",36.048023,24.879569,1,1,NA
"220",2014-01-15 11:49:01,"33",36.048023,24.879569,1,0,NA
"221",2014-01-15 12:31:01,"35",36.048023,24.879569,1,0,NA
"222",2014-01-16 12:17:01,"12",36.048023,24.879569,1,0,NA
"223",2014-01-17 08:12:09,"1",36.048023,24.879569,0,1,NA
"224",2014-01-17 12:25:01,"9",36.048023,24.879569,1,0,NA
"225",2014-01-06 14:03:23,"15",36.048023,24.87957,0,1,NA
"226",2014-01-06 14:07:26,"24",36.048023,24.87957,0,1,NA
"227",2014-01-09 13:47:42,"2",36.048023,24.87957,0,1,NA
"228",2014-01-10 11:10:01,"24",36.048023,24.87957,1,0,NA
"229",2014-01-14 14:30:05,"105",36.048023,24.87957,0,1,NA
"230",2014-01-14 17:34:01,"17",36.048023,24.87957,1,0,NA
"231",2014-01-15 11:58:01,"23",36.048023,24.87957,1,0,NA
"232",2014-01-16 17:19:01,"23",36.048023,24.87957,1,0,NA
"233",2014-01-06 08:31:11,"2",36.048023,24.879571,0,1,NA
"234",2014-01-07 08:09:33,"25",36.048023,24.879571,0,1,NA
"235",2014-01-07 12:19:01,"22",36.048023,24.879571,1,0,NA
"236",2014-01-13 13:40:23,"5",36.048023,24.879571,0,1,NA
"237",2014-01-14 08:29:12,"30",36.048023,24.879571,0,1,NA
"238",2014-01-14 17:15:01,"11",36.048023,24.879571,1,0,NA
"239",2014-01-06 13:32:05,"7",36.048023,24.879572,0,1,NA
"240",2014-01-07 10:44:31,"104",36.048023,24.879572,1,0,NA
"241",2014-01-08 11:57:01,"20",36.048023,24.879572,1,0,NA
"242",2014-01-08 12:10:01,"6",36.048023,24.879572,1,0,NA
"243",2014-01-08 12:24:01,"18",36.048023,24.879572,1,0,NA
"244",2014-01-08 13:36:23,"5",36.048023,24.879572,0,1,NA
"245",2014-01-09 17:34:01,"30",36.048023,24.879572,1,0,NA
"246",2014-01-10 18:13:01,"10",36.048023,24.879572,1,0,NA
"247",2014-01-13 12:27:01,"30",36.048023,24.879572,1,0,NA
"248",2014-01-15 07:44:09,"18",36.048023,24.879572,0,1,NA
"249",2014-01-06 08:10:11,"11",36.048023,24.879573,0,1,NA
"250",2014-01-06 12:12:01,"11",36.048023,24.879573,1,0,NA
"251",2014-01-09 12:22:40,"104",36.048023,24.879573,0,1,NA
"252",2014-01-09 17:28:01,"6",36.048023,24.879573,1,0,NA
"253",2014-01-09 17:51:01,"19",36.048023,24.879573,1,0,NA
"254",2014-01-10 12:21:01,"1",36.048023,24.879573,1,0,NA
"255",2014-01-13 11:58:01,"32",36.048023,24.879573,1,0,NA
"256",2014-01-13 17:39:01,"30",36.048023,24.879573,1,0,NA
"257",2014-01-14 08:01:33,"6",36.048023,24.879573,0,1,NA
"258",2014-01-14 11:19:01,"24",36.048023,24.879573,1,0,NA
"259",2014-01-14 12:03:21,"107",36.048023,24.879573,0,1,NA
"260",2014-01-15 13:31:05,"1",36.048023,24.879573,0,1,NA
"261",2014-01-16 17:25:16,"24",36.048023,24.879573,0,1,NA
"262",2014-01-06 11:46:01,"16",36.048023,24.879574,1,0,NA
"263",2014-01-07 08:48:40,"107",36.048023,24.879574,1,0,NA
"264",2014-01-07 12:29:01,"8",36.048023,24.879574,1,0,NA
"265",2014-01-07 13:39:17,"5",36.048023,24.879574,0,1,NA
"266",2014-01-07 17:15:01,"12",36.048023,24.879574,1,0,NA
"267",2014-01-07 17:18:01,"27",36.048023,24.879574,1,0,NA
"268",2014-01-07 17:34:01,"17",36.048023,24.879574,1,0,NA
"269",2014-01-08 13:48:23,"19",36.048023,24.879574,0,1,NA
"270",2014-01-15 17:48:01,"14",36.048023,24.879574,1,0,NA
"271",2014-01-17 08:22:12,"15",36.048023,24.879574,0,1,NA
"272",2014-01-17 22:41:01,"1",36.048023,24.879574,1,0,NA
"273",2014-01-06 12:12:01,"32",36.048023,24.879575,1,0,NA
"274",2014-01-07 13:56:26,"12",36.048023,24.879575,0,1,NA
"275",2014-01-08 08:22:31,"5",36.048023,24.879575,0,1,NA
"276",2014-01-09 13:38:42,"8",36.048023,24.879575,0,1,NA
"277",2014-01-13 08:06:12,"23",36.048023,24.879575,0,1,NA
"278",2014-01-16 12:23:01,"1",36.048023,24.879575,1,0,NA
"279",2014-01-06 12:23:01,"17",36.048023,24.879576,1,0,NA
"280",2014-01-08 07:55:12,"15",36.048023,24.879576,0,1,NA
"281",2014-01-13 17:31:01,"11",36.048023,24.879576,1,0,NA
"282",2014-01-16 17:25:01,"1",36.048023,24.879576,1,0,NA
"283",2014-01-14 17:39:01,"8",36.048023,24.879576,1,0,NA
"284",2014-01-15 12:05:01,"20",36.048023,24.879576,1,0,NA
"285",2014-01-15 12:07:01,"1",36.048023,24.879576,1,0,NA
"286",2014-01-15 12:11:01,"19",36.048023,24.879576,1,0,NA
"287",2014-01-17 17:32:01,"7",36.048023,24.879576,1,0,NA
"288",2014-01-06 08:19:31,"5",36.048023,24.879577,0,1,NA
"289",2014-01-06 13:33:27,"34",36.048023,24.879577,0,1,NA
"290",2014-01-09 10:45:21,"104",36.048023,24.879577,1,0,NA
"291",2014-01-09 13:44:17,"35",36.048023,24.879577,0,1,NA
"292",2014-01-14 13:57:42,"18",36.048023,24.879577,0,1,NA
"293",2014-01-17 17:12:01,"9",36.048023,24.879577,1,0,NA
"294",2014-01-06 08:00:19,"7",36.048024,24.879565,0,1,NA
"295",2014-01-09 08:11:19,"7",36.048024,24.879565,0,1,NA
"296",2014-01-10 14:40:01,"6",36.048024,24.879565,1,0,NA
"297",2014-01-13 11:57:01,"7",36.048024,24.879565,1,0,NA
"298",2014-01-14 13:27:07,"7",36.048024,24.879565,0,1,NA
"299",2014-01-16 17:47:01,"24",36.048024,24.879565,1,0,NA
"300",2014-01-06 13:03:23,"10",36.048024,24.879566,0,1,NA
"301",2014-01-08 08:22:12,"22",36.048024,24.879566,0,1,NA
"302",2014-01-08 13:40:17,"29",36.048024,24.879566,0,1,NA
"303",2014-01-13 17:28:01,"5",36.048024,24.879566,1,0,NA
"304",2014-01-14 08:10:12,"22",36.048024,24.879566,0,1,NA
"305",2014-01-14 13:47:05,"5",36.048024,24.879566,0,1,NA
"306",2014-01-14 17:46:01,"18",36.048024,24.879566,1,0,NA
"307",2014-01-15 07:23:19,"4",36.048024,24.879566,0,1,NA
"308",2014-01-16 07:45:23,"29",36.048024,24.879566,0,1,NA
"309",2014-01-08 17:27:01,"13",36.048024,24.879567,1,0,NA
"310",2014-01-10 08:15:12,"22",36.048024,24.879567,0,1,NA
"311",2014-01-16 12:32:01,"25",36.048024,24.879567,1,0,NA
"312",2014-01-16 13:53:42,"20",36.048024,24.879567,0,1,NA
"313",2014-01-17 17:42:01,"6",36.048024,24.879567,1,0,NA
"314",2014-01-07 08:03:12,"23",36.048024,24.879568,0,1,NA
"315",2014-01-07 08:16:12,"13",36.048024,24.879568,0,1,NA
"316",2014-01-07 13:47:42,"20",36.048024,24.879568,0,1,NA
"317",2014-01-07 13:57:42,"3",36.048024,24.879568,0,1,NA
"318",2014-01-08 12:09:01,"19",36.048024,24.879568,1,0,NA
"319",2014-01-09 17:39:01,"33",36.048024,24.879568,1,0,NA
"320",2014-01-09 17:48:01,"1",36.048024,24.879568,1,0,NA
"321",2014-01-13 12:25:01,"14",36.048024,24.879568,1,0,NA
"322",2014-01-14 07:48:12,"33",36.048024,24.879568,0,1,NA
"323",2014-01-15 12:11:01,"4",36.048024,24.879568,1,0,NA
"324",2014-01-15 17:26:01,"8",36.048024,24.879568,1,0,NA
"325",2014-01-16 17:28:01,"20",36.048024,24.879568,1,0,NA
"326",2014-01-07 14:01:05,"11",36.048024,24.879569,0,1,NA
"327",2014-01-07 17:04:01,"106",36.048024,24.879569,1,1,NA
"328",2014-01-08 13:49:42,"15",36.048024,24.879569,0,1,NA
"329",2014-01-08 17:22:01,"33",36.048024,24.879569,1,0,NA
"330",2014-01-09 13:24:05,"4",36.048024,24.879569,0,1,NA
"331",2014-01-09 13:58:17,"14",36.048024,24.879569,0,1,NA
"332",2014-01-10 07:53:50,"29",36.048024,24.879569,0,1,NA
"333",2014-01-10 17:12:16,"29",36.048024,24.879569,1,0,NA
"334",2014-01-13 13:44:42,"35",36.048024,24.879569,0,1,NA
"335",2014-01-13 13:59:17,"15",36.048024,24.879569,0,1,NA
"336",2014-01-13 14:01:17,"13",36.048024,24.879569,0,1,NA
"337",2014-01-14 08:02:33,"25",36.048024,24.879569,0,1,NA
"338",2014-01-15 07:44:12,"20",36.048024,24.879569,0,1,NA
"339",2014-01-15 17:07:01,"11",36.048024,24.879569,1,0,NA
"340",2014-01-07 13:36:05,"25",36.048024,24.87957,0,1,NA
"341",2014-01-08 08:08:11,"19",36.048024,24.87957,0,1,NA
"342",2014-01-08 13:50:16,"8",36.048024,24.87957,0,1,NA
"343",2014-01-09 08:19:13,"101",36.048024,24.87957,1,0,NA
"344",2014-01-09 13:36:17,"23",36.048024,24.87957,0,1,NA
"345",2014-01-10 12:18:01,"18",36.048024,24.87957,1,0,NA
"346",2014-01-13 07:06:41,"35",36.048024,24.87957,0,1,NA
"347",2014-01-13 13:07:01,"101",36.048024,24.87957,0,1,NA
"348",2014-01-14 17:36:35,"29",36.048024,24.87957,1,0,NA
"349",2014-01-14 17:46:01,"24",36.048024,24.87957,1,0,NA
"350",2014-01-16 18:12:01,"10",36.048024,24.87957,1,0,NA
"351",2014-01-17 12:21:01,"25",36.048024,24.87957,1,0,NA
"352",2014-01-09 14:12:05,"12",36.048024,24.879571,0,1,NA
"353",2014-01-09 17:06:01,"106",36.048024,24.879571,1,1,NA
"354",2014-01-10 11:23:01,"21",36.048024,24.879571,1,0,NA
"355",2014-01-10 13:39:03,"101",36.048024,24.879571,0,1,NA
"356",2014-01-13 13:49:16,"2",36.048024,24.879571,0,1,NA
"357",2014-01-15 15:16:41,"105",36.048024,24.879571,1,1,NA
"358",2014-01-06 07:45:09,"26",36.048024,24.879572,0,1,NA
"359",2014-01-06 12:28:01,"12",36.048024,24.879572,1,0,NA
"360",2014-01-06 17:40:01,"13",36.048024,24.879572,1,0,NA
"361",2014-01-08 18:21:01,"10",36.048024,24.879572,1,0,NA
"362",2014-01-09 08:28:11,"11",36.048024,24.879572,0,1,NA
"363",2014-01-10 12:19:01,"14",36.048024,24.879572,1,0,NA
"364",2014-01-13 13:46:23,"14",36.048024,24.879572,0,1,NA
"365",2014-01-16 08:07:09,"18",36.048024,24.879572,0,1,NA
"366",2014-01-16 08:49:14,"105",36.048024,24.879572,1,0,NA
"367",2014-01-16 11:30:01,"13",36.048024,24.879572,1,0,NA
"368",2014-01-16 17:33:01,"33",36.048024,24.879572,1,0,NA
"369",2014-01-06 17:12:01,"12",36.048024,24.879573,1,0,NA
"370",2014-01-07 13:44:16,"35",36.048024,24.879573,0,1,NA
"371",2014-01-07 17:20:01,"30",36.048024,24.879573,1,0,NA
"372",2014-01-10 12:28:01,"8",36.048024,24.879573,1,0,NA
"373",2014-01-08 07:57:12,"21",36.048024,24.879574,0,1,NA
"374",2014-01-13 17:13:02,"29",36.048024,24.879574,1,0,NA
"375",2014-01-13 17:35:01,"21",36.048024,24.879574,1,0,NA
"376",2014-01-16 07:52:09,"8",36.048024,24.879574,0,1,NA
"377",2014-01-16 17:43:01,"25",36.048024,24.879574,1,0,NA
"378",2014-01-07 11:55:01,"6",36.048024,24.879575,1,0,NA
"379",2014-01-07 12:05:01,"2",36.048024,24.879575,1,0,NA
"380",2014-01-08 08:10:12,"13",36.048024,24.879575,0,1,NA
"381",2014-01-08 12:02:29,"107",36.048024,24.879575,0,1,NA
"382",2014-01-10 17:28:01,"13",36.048024,24.879575,1,0,NA
"383",2014-01-13 07:45:12,"17",36.048024,24.879575,0,1,NA
"384",2014-01-13 08:08:33,"6",36.048024,24.879575,0,1,NA
"385",2014-01-13 08:09:11,"19",36.048024,24.879575,0,1,NA
"386",2014-01-14 13:53:42,"14",36.048024,24.879575,0,1,NA
